OBJECTID,stop_id,stop_code,stop_name,stop_desc,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
25679,903593,903593,ROCKBRIDGE RD@SHELTON WOODS CT,,,,,,,
25680,903595,903595,DELMAR LN NW@STRATFORD DR,,,,,,,
25681,903596,903596,KINGSTON RD @ HARWELL RD,,,,,,,
25682,903597,903597,DELMAR LN NW@DELMOOR DR NW,,,,,,,
25683,903598,903598,DELMAR LN NW@ALLEN TEMPLE CT NW,,,,,,,
25684,903599,903599,BAKERS FERRY RD@OAKSIDE DR,,,,,,,
25685,903600,903600,DONALD L HOLLOWELL PKY @ CENTER HILL AVE,,,,,,,
25686,903601,903601,DONALD L HOLLOWELL PKWY @ STIFF ST,,,,,,,
25687,903602,903602,MARIETTA BLVD NW @ JEFFERSON ST NW,,,,,,,
25688,903603,903603,JAMES P BRAWLEY DR @ CARTER ST,,,,,,,
25689,903604,903604,MARIETTA BLVD NW @ RICE ST NW,,,,,,,
25690,903605,903605,E PONCE DE LEON AVE@MILTON ST,,,,,,,
25691,903606,903606,E PONCE DE LEON AVE@VALLEY BROOK RD,,,,,,,
25692,903609,903609,N DECATUR RD @ DEKALB INDUSTRIAL WAY,,,,,,,
25693,903610,903610,N DECATUR RD @ E PONCE DE LEON AVE,,,,,,,
25694,903611,903611,N DECATUR RD @ FRANCES ST,,,,,,,
25695,903612,903612,DEKALB INDUSTRIAL WAY @ N DECATUR RD,,,,,,,
25696,903614,903614,N DECATUR RD @ CLAIRMONT CIR,,,,,,,
25697,903615,903615,N DECATUR RD @ N SUPERIOR AVE,,,,,,,
25698,903617,903617,N DECATUR RD @ WENDAN DR,,,,,,,
25699,903618,903618,MEMORIAL DR@5405,,,,,,,
25700,903619,903619,MEMORIAL DR @ VILLAGE SQUARE DR,,,,,,,
25701,903622,903622,N DECATUR RD @ WENDAN DR,,,,,,,
25702,903623,903623,N DECATUR RD @ FERNDALE DR,,,,,,,
25703,903624,903624,N DECATUR RD @ SUZANNE DR,,,,,,,
25704,903631,903631,N DRUID HILLS RD @ MISTLETOE RD,,,,,,,
25705,903632,903632,ROCKBRIDGE RD @ ROCKBOROUGH DR,,,,,,,
25706,903633,903633,ROCKBRIDGE RD@SAN MARCOS WAY,,,,,,,
25707,903634,903634,ROCKBRIDGE RD@SHELTON WOODS CT,,,,,,,
25708,903635,903635,ROCKBRIDGE RD@THOMAS JEFFERSON DR,,,,,,,
25709,903636,903636,ROCKBRIDGE RD@POPLAR RD,,,,,,,
25710,903637,903637,ROCKBRIDGE RD@CLUB HOUSE DR,,,,,,,
25711,903638,903638,E PONCE DE LEON AVE @ TUGGLE DR,,,,,,,
25712,903639,903639,FULTON INDUSTRIAL BLVD @ ROBINSON DR,,,,,,,
25713,903640,903640,FULTON INDUSTRIAL BLVD @ MARVIN MILLER DR,,,,,,,
25714,903641,903641,FULTON INDUSTRIAL BLVD @ PATTON DR,,,,,,,
25715,903643,903643,JAMES JACKSON PKWY @ HIGHTOWER RD,,,,,,,
25716,903644,903644,HAMILTON E HOLMES DR NW @  DONALD L HOLLOWELL PKWY,,,,,,,
25717,903645,903645,BAKERS FERRY RD@3783,,,,,,,
25718,903651,903651,COLLIER DR NW @ CHALMERS DR,,,,,,,
25719,903655,903655,MONTREAL RD @ SAMS RD,,,,,,,
25720,903657,903657,N DECATUR RD @ GLENDALE RD,,,,,,,
25721,903658,903658,N DECATUR RD @ PARKDALE DR,,,,,,,
25722,903659,903659,N DECATUR RD @ GIFFORD DR,,,,,,,
25723,903661,903661,FAIRBURN RD NW@FAIRLANE DR NW,,,,,,,
25724,903662,903662,MARTIN L KING JR DR SW @ BOLTON RD NW,,,,,,,
25725,903664,903664,HAMILTON E HOLMES DR NW @ JOSEPH E BOONE BLVD NW,,,,,,,
25726,903665,903665,HAMILTON E HOLMES DR NW @ WASHINGTON ST,,,,,,,
25727,903666,903666,HAMILTON E HOLMES DR NW @ ROCKWOOD AVE,,,,,,,
25728,903667,903667,DONALD L HOLLOWELL PKY @ CHARLOTTE PL NW,,,,,,,
25729,903668,903668,DONALD L HOLLOWELL PKY @ EMILY PL NW,,,,,,,
25730,903669,903669,DONALD L HOLLOWELL PKY @ GARY RD NW,,,,,,,
25731,903670,903670,DONALD L HOLLOWELL PKY @ GRAND AVE NW,,,,,,,
25732,903671,903671,NORTH DEKALB MALL,,,,,,,
25733,903672,903672,N DRUID HILLS RD @ DRUID WOODS CT,,,,,,,
25734,903674,903674,E PONCE DE LEON AVE@VERDI WAY,,,,,,,
25735,903677,903677,ROCKBRIDGE RD@SUSAN CREEK DR,,,,,,,
25736,903679,903679,FAIRLANE DR NW@CAMROSE WAY NW,,,,,,,
25737,903680,903680,FAIRLANE DR NW@3572,,,,,,,
25738,903681,903681,FAIRLANE DR NW@3524,,,,,,,
25739,903682,903682,FAIRLANE DR NW@FAIRLANE CIR NW,,,,,,,
25740,903683,903683,COLLIER DR NW @ HARWELL RD NW,,,,,,,
25741,903684,903684,COLLIER DR NW@3075,,,,,,,
25742,903685,903685,TIGER FLOWERS DR NW @ WADLEY ST NW,,,,,,,
25743,903687,903687,VERBENA ST NW @ 2208,,,,,,,
25744,903688,903688,VERBENA ST NW @ 2240,,,,,,,
25745,903689,903689,HYACINTH AVE NW @ PANSY ST NW,,,,,,,
25746,903690,903690,CARVER DR NW @ HYACINTH AVE NW,,,,,,,
25747,903691,903691,HOLLYWOOD RD NW@BROOKS AVE NW,,,,,,,
25748,903692,903692,HOLLYWOOD RD NW@1073,,,,,,,
25749,903693,903693,HOLLYWOOD RD NW @ SUMLIN AVE NW,,,,,,,
25750,903695,903695,HOLLYWOOD RD NW@LOUISE PL NW,,,,,,,
25751,903696,903696,HOLLYWOOD RD NW@EUGENIA PL NW,,,,,,,
25752,903697,903697,N DECATUR RD @ WINN WAY,,,,,,,
25753,903698,903698,CHURCH ST @ N DECATUR RD,,,,,,,
25754,903699,903699,CHURCH ST @ WILLOW LN,,,,,,,
25755,903700,903700,CLAIRMONT RD@WILLIAMSBURG DR,,,,,,,
25756,903702,903702,CLAIRMONT RD@SOUTHERN LN,,,,,,,
25757,903703,903703,CLAIRMONT RD@BUTLER LN,,,,,,,
25758,903705,903705,ROCKBRIDGE RD@FOND DU LAC DR,,,,,,,
25759,903706,903706,ROCKBRIDGE RD@HICKORY HILLS DR,,,,,,,
25760,903710,903710,ROCKBRIDGE RD@ORCHARD DR,,,,,,,
25761,903715,903715,DELMAR LN NW@HARWELL RD NW,,,,,,,
25762,903716,903716,DELMAR LN NW@HARWELL RD NW,,,,,,,
25763,903718,903718,BAKERS FERRY RD@WISTERIA LN,,,,,,,
25764,903720,903720,CORNELL BLVD@CANDLELIGHT LN,,,,,,,
25765,903721,903721,CANDLELIGHT LN@KENORA DR,,,,,,,
25766,903722,903722,E PONCE DE LEON AVE @ GLENDALE RD,,,,,,,
25767,903723,903723,E PONCE DE LEON AVE @ MURPHEY ST,,,,,,,
25768,903724,903724,N DECATUR RD @ MCHENRY AVE,,,,,,,
25769,903725,903725,N DECATUR RD @ KENTUCKY ST,,,,,,,
25770,903726,903726,N DECATUR RD @ CHURCH ST,,,,,,,
25771,903727,903727,N DECATUR RD @ FRANCES ST,,,,,,,
25772,903728,903728,BAKERS FERRY RD SW@OAKSIDE DR SW,,,,,,,
25773,903729,903729,BAKERS FERRY RD SW@CHARTER OAK DR S,,,,,,,
25774,903730,903730,BAKERS FERRY RD SW@WISTERIA LN SW,,,,,,,
25775,903731,903731,BAKERS FERRY RD SW @ KENNER DR,,,,,,,
25776,903733,903733,COLLIER DR NW@HARWELL RD NW,,,,,,,
25777,903734,903734,COLLIER DR NW@COLLIER CT,,,,,,,
25778,903735,903735,COLLIER DR NW@3368,,,,,,,
25779,903736,903736,HAMILTON E HOLMES DR@SANTA BARBARA,,,,,,,
25780,903737,903737,ROCKBRIDGE RD @ N HAIRSTON RD,,,,,,,
25781,903738,903738,ROCKBRIDGE RD@HALWICK WAY,,,,,,,
25782,903740,903740,MEMORIAL DR @ MOUNTAIN VIEW DR,,,,,,,
25783,903741,903741,W MOUNTAIN ST @ MEADOW ROCK DR,,,,,,,
25784,903742,903742,W MOUNTAIN ST @ PINE ROC WAY,,,,,,,
25785,903743,903743,FULTON INDUSTRIAL BLVD @ MARTIN L KING JR DR,,,,,,,
25786,903744,903744,MARTIN L KING JR DR SW @ WENDELL DR SW,,,,,,,
25787,903745,903745,MARTIN L KING JR DR SW @ OLD GORDON RD SW,,,,,,,
25788,903746,903746,MARTIN L KING JR DR SW @ BOLTON RD NW,,,,,,,
25789,903749,903749,FULTON INDUSTRIAL BLVD @ SHIRLEY DR,,,,,,,
25790,903750,903750,FULTON INDUSTRIAL BLVD @ WENDELL DR,,,,,,,
25791,903751,903751,MARTIN L KING JR DR SW @ 3724,,,,,,,
25792,903752,903752,CANDLELIGHT LN @ SARNIA LN,,,,,,,
25793,903753,903753,WENDELL DR@4050,,,,,,,
25794,903754,903754,WENDELL DR @ FULTON INDUSTRIAL BLVD,,,,,,,
25795,903756,903756,BAKER RD NW@CHURCH ST NW,,,,,,,
25796,903757,903757,CANDLELIGHT LN@BAKERS FERRY RD,,,,,,,
25797,903758,903758,WILSON MILL RD@606,,,,,,,
25798,903760,903760,WENDELL DR @ 4050,,,,,,,
25799,903761,903761,BAKER RD NW@LINCOLN DR NW,,,,,,,
25800,903764,903764,BAKER RD NW@CENTER HILL AVE,,,,,,,
25801,903765,903765,HAMILTON E HOLMES DR NW@RYNE ST NW,,,,,,,
25802,903766,903766,LINKWOOD RD@TRIBBLE LN,,,,,,,
25803,903767,903767,HAMILTON E HOLMES DR NW@RYNE ST,,,,,,,
25804,903768,903768,HAMILTON E HOLMES DR NW @ BAKER RD NW,,,,,,,
25805,903769,903769,HAMILTON E HOLMES DR NW @ OLDKNOW DR,,,,,,,
25806,903770,903770,DONALD L HOLLOWELL PKY @ EUGENIA PL NW,,,,,,,
25807,903772,903772,DONALD L HOLLOWELL PKY @ WOOD ST NW,,,,,,,
25808,903773,903773,DONALD L HOLLOWELL PKY @ COMMODORE DR NW,,,,,,,
25809,903783,903783,MARTIN L KING JR DR SW @ ADAMSVILLE DR SW,,,,,,,
25810,903784,903784,MARTIN L KING JR DR SW @ FAIRBURN RD SW,,,,,,,
25811,903785,903785,LINKWOOD RD@BURTON RD,,,,,,,
25812,903786,903786,LINKWOOD RD NW@TRIBBLE LN NW,,,,,,,
25813,903787,903787,LINKWOOD RD NW @ 183,,,,,,,
25814,903788,903788,LINKWOOD RD NW@LINKWOOD PL NW,,,,,,,
25815,903793,903793,N DRUID HILLS RD @ ORION DR,,,,,,,
25816,903794,903794,VALLEY BROOK RD@HOLLYWOOD DR,,,,,,,
25817,903795,903795,VALLEY BROOK RD@HOLLYWOOD DR,,,,,,,
25818,903796,903796,VALLEY BROOK RD@VISTA BROOK DR,,,,,,,
25819,903797,903797,HIGHTOWER RD NW @ WHITING ST NW,,,,,,,
25820,903798,903798,HIGHTOWER RD @ 954,,,,,,,
25821,903799,903799,CEDAR ST @ N CLARENDON AVE,,,,,,,
25822,903800,903800,CEDAR ST @ 3RD AVE,,,,,,,
25823,903801,903801,CEDAR ST @ REED ST,,,,,,,
25824,903802,903802,7TH AVE@CHAPEL ST,,,,,,,
25825,903808,903808,DELMAR LN NW@STRATFORD DR NW,,,,,,,
25826,903809,903809,DELMAR LN NW@DELMOOR DR NW,,,,,,,
25827,903810,903810,MARTIN L KING JR DR SW @ HOWELL DR SW,,,,,,,
25828,903811,903811,DELMAR LN NW@3345,,,,,,,
25829,903818,903818,N DRUID HILLS RD @ LAWRENCEVILLE HWY,,,,,,,
25830,903820,903820,N INDIAN CREEK DR @ 449,,,,,,,
25831,903821,903821,N INDIAN CREEK DR @ MILLIGAN DR,,,,,,,
25832,903822,903822,N INDIAN CREEK DR @ 555,,,,,,,
25833,903823,903823,N INDIAN CREEK DR @ INDIAN CREEK LN,,,,,,,
25834,903824,903824,N INDIAN CREEK DR @ ROGERS ST,,,,,,,
25835,903827,903827,E PONCE DE LEON AVE @ LAREDO DR,,,,,,,
25836,903828,903828,E PONCE DE LEON AVE @ PATTERSON AVE,,,,,,,
25837,903829,903829,E PONCE DE LEON AVE @ EXCHANGE AVE,,,,,,,
25838,903831,903831,W MOUNTAIN ST @ 5100,,,,,,,
25839,903832,903832,W MOUNTAIN ST @ MEADOW ROCK DR,,,,,,,
25840,903833,903833,MEMORIAL DR @ MOUNTAIN VIEW DR,,,,,,,
25841,903835,903835,N HAIRSTON RD@CHATFIELD DR,,,,,,,
25842,903836,903836,N HAIRSTON RD @ STONEGATE IND BLVD,,,,,,,
25843,903837,903837,ROCKBRIDGE RD@EDDINGTON WAY,,,,,,,
25844,903838,903838,ROCKBRIDGE RD@SAN MARCOS WAY,,,,,,,
25845,903839,903839,MARTIN L KING JR DR SW @ HOWELL DR SW,,,,,,,
25846,903840,903840,MARTIN L KING JR DR SW @ BROWNLEE RD SW,,,,,,,
25847,903842,903842,DELMAR LN NW@BROWNLEE RD NW,,,,,,,
25848,903847,903847,FAIRBURN RD@762,,,,,,,
25849,903848,903848,BAKER RD NW@GARY RD NW,,,,,,,
25850,903850,903850,HAMILTON E HOLMES DR NW @ HIGHTOWER CT,,,,,,,
25851,903851,903851,BAKER RD NW@TWILLEY RD NW,,,,,,,
25852,903852,903852,HIGHTOWER RD NW @ ELLIOTT ST NW,,,,,,,
25853,903855,903855,N CLARENDON AVE @ CEDAR ST,,,,,,,
25854,903856,903856,GLENDALE RD @ BROWNELL AVE,,,,,,,
25855,903857,903857,GLENDALE RD@BROWNELL AVE,,,,,,,
25856,903861,903861,MERCURY DR NW@SATURN DR NW,,,,,,,
25857,903862,903862,MERCURY DR NW@BOLFAIR DR NW,,,,,,,
25858,903863,903863,DONALD L HOLLOWELL PKY @ HALL ST NW,,,,,,,
25859,903864,903864,DONALD L HOLLOWELL PKY @ PEYTON AVE NW,,,,,,,
25860,903865,903865,DONALD L HOLLOWELL PKY @ WOODS DR NW,,,,,,,
25861,903866,903866,DONALD L HOLLOWELL PKY @ BELLVIEW AVE NW,,,,,,,
25862,903867,903867,HAMILTON E HOLMES DR NW @ DONALD L HOLLOWELL PKY,,,,,,,
25863,903868,903868,JAMES JACKSON PKY @ HIGHTOWER RD,,,,,,,
25864,903869,903869,HIGHTOWER RD NW @ NORTHWEST DR NW,,,,,,,
25865,903870,903870,JOSEPH E BOONE BLVD @ DIXIE HILLS CIR NW,,,,,,,
25866,903873,903873,LINKWOOD RD NW@HEDGEWOOD DR NW,,,,,,,
25867,903874,903874,COLLIER DR NW@LARCHMONT DR NW,,,,,,,
25868,903875,903875,LINKWOOD RD NW@HEDGEWOOD DR NW,,,,,,,
25869,903876,903876,COLLIER DR NW@HAMILTON E HOLMES DR,,,,,,,
25870,903879,903879,WASHINGTON ST NW @ ALBERT ST NW,,,,,,,
25871,903880,903880,N DRUID HILLS RD @ MISTLETOE RD,,,,,,,
25872,903881,903881,N DRUID HILLS RD @ OAK TREE RD,,,,,,,
25873,903882,903882,VALLEY BROOK RD@FANTASY LN,,,,,,,
25874,903883,903883,VALLEY BROOK RD@WESTBURY DR,,,,,,,
25875,903884,903884,VALLEY BROOK RD@CEDAR BROOK DR,,,,,,,
25876,903885,903885,VALLEY BROOK RD @ E PONCE DE LEON AVE,,,,,,,
25877,903886,903886,VALLEY BROOK RD @ E PONCE DE LEON AVE,,,,,,,
25878,903887,903887,VALLEY BROOK RD@FORD PL,,,,,,,
25879,903888,903888,GLENDALE RD@HATTON DR,,,,,,,
25880,903889,903889,GLENDALE RD @ N DECATUR RD,,,,,,,
25881,903894,903894,DELMAR LN NW@ALLEN TEMPLE CT NW,,,,,,,
25882,903895,903895,DELMAR LN NW@ARLINGTON DR NW,,,,,,,
25883,903896,903896,DELMAR LN NW@HARWELL RD NW,,,,,,,
25884,903901,903901,FAIRBURN RD@795,,,,,,,
25885,903904,903904,DEKALB INDUSTRIAL WAY@IRVIN WAY,,,,,,,
25886,903905,903905,DEKALB INDUSTRIAL WAY @ 455,,,,,,,
25887,903907,903907,N DECATUR RD @ 3799,,,,,,,
25888,903908,903908,N INDIAN CREEK DR @ MEMORIAL COLLEGE AVE,,,,,,,
25889,903910,903910,N INDIAN CREEK DR @ JAMISON PL,,,,,,,
25890,903911,903911,N INDIAN CREEK DR @ DEBELLE ST,,,,,,,
25891,903914,903914,CROFT PL NW@BOLTON RD NW,,,,,,,
25892,903916,903916,FAIRBURN RD NW@1076,,,,,,,
25893,903917,903917,W MOUNTAIN ST @ SEXTON DR,,,,,,,
25894,903918,903918,MEMORIAL DR@SUMMIT CREEK DR,,,,,,,
25895,903919,903919,N HAIRSTON RD @ ANDERSON RD,,,,,,,
25896,903920,903920,N HAIRSTON RD@FELLSRIDGE CT,,,,,,,
25897,903921,903921,N HAIRSTON RD @ CENTRAL DR,,,,,,,
25898,903922,903922,ROCKBRIDGE RD@FOND DU LAC DR,,,,,,,
25899,903923,903923,ROCKBRIDGE RD@MAPLECLIFF DR,,,,,,,
25900,903936,903936,BAKER RD NW@CENTER HILL AVE NW,,,,,,,
25901,903938,903938,BAKER RD NW@GARY RD NW,,,,,,,
25902,903939,903939,BURTON RD NW@HAMILTON E HOLMES DR N,,,,,,,
25903,903941,903941,BURTON RD NW@WESTLAND BLVD NW,,,,,,,
25904,903942,903942,HOLLYWOOD RD NW@GUN CLUB RD NW,,,,,,,
25905,903944,903944,BAKER RD NW@BAKER CIR NW,,,,,,,
25906,903945,903945,BAKER RD NW@NORTH AVE NW,,,,,,,
25907,903948,903948,FAIRBURN RD NW@992,,,,,,,
25908,903950,903950,DONALD L HOLLOWELL PKY @ HAMILTON E HOLMES DR,,,,,,,
25909,903951,903951,DONALD L HOLLOWELL PKY @ PEEK RD NW,,,,,,,
25910,903952,903952,DONALD L HOLLOWELL PKY @ PEEK RD NW,,,,,,,
25911,903953,903953,DONALD L HOLLOWELL PKY @ YATES DR NW,,,,,,,
25912,903954,903954,JOSEPH E BOONE BLVD @ ANDERSON AVE NW,,,,,,,
25913,903956,903956,DONALD L HOLLOWELL PKY @ OAK ST NW,,,,,,,
25914,903958,903958,CLAIREMONT AVE@MAEDIRIS DR,,,,,,,
25915,903959,903959,CLAIREMONT AVE@CLAIRMONT RUN,,,,,,,
25916,903960,903960,CLAIRMONT RD @ N DECATUR RD,,,,,,,
25917,903961,903961,CLAIRMONT RD@POWELL LN,,,,,,,
25918,903967,903967,BAKERS FERRY RD@CORNELL BLVD,,,,,,,
25919,903968,903968,ALLEGRO DR NW @ INDIGO LN NW,,,,,,,
25920,903969,903969,ALLEGRO DR NW @ SYMPHONY LN NW,,,,,,,
25921,903971,903971,W PEEK RD NW @ CARON CIR NW,,,,,,,
25922,903972,903972,CRESCENDO DR NW@LYRIC WAY NW,,,,,,,
25923,903973,903973,CRESCENDO DR NW@OZBURN RD NW,,,,,,,
25924,903974,903974,WASHINGTON ST NW @ ALBERT ST NW,,,,,,,
25925,903976,903976,VALLEY BROOK RD@HOLLYWOOD DR,,,,,,,
25926,903985,903985,E PONCE DE LEON AVE@MILTON ST,,,,,,,
25927,903991,903991,DONALD L HOLLOWELL PKY @ WATTS RD NW,,,,,,,
25928,903992,903992,CLAIRMONT RD@BUTLER LN,,,,,,,
25929,903993,903993,CLAIRMONT RD@MASON MILL RD,,,,,,,
25930,903994,903994,CLAIRMONT RD@MCCONNELL DR,,,,,,,
25931,903995,903995,N INDIAN CREEK DR @ CHURCH ST,,,,,,,
25932,903996,903996,CLAIRMONT RD@POWELL LN,,,,,,,
25933,903997,903997,CLAIRMONT RD@CLAIRMONT CIR,,,,,,,
25934,903998,903998,CLAIRMONT RD@STARVINE WAY,,,,,,,
25935,904000,904000,N INDIAN CREEK DR @ MARKET ST,,,,,,,
25936,904002,904002,N INDIAN CREEK DR @ MARKET ST,,,,,,,
25937,904003,904003,N INDIAN CREEK DR @ E PONCE DE LEON AVE,,,,,,,
25938,904004,904004,N INDIAN CREEK DR @ 752,,,,,,,
25939,904005,904005,N INDIAN CREEK DR @ MEMORIAL COLLEGE AVE,,,,,,,
25940,904007,904007,N INDIAN CREEK DR @ INDIAN CREEK LN,,,,,,,
25941,904008,904008,VALLEY BROOK RD@CEDAR CREEK DR,,,,,,,
25942,904009,904009,N DRUID HILLS RD @ LAWRENCEVILLE HWY,,,,,,,
25943,904010,904010,E PONCE DE LEON AVE @ N DECATUR RD,,,,,,,
25944,904011,904011,LAWRENCEVILLE HWY @ 2295,,,,,,,
25945,904012,904012,LAWRENCEVILLE HWY@2260,,,,,,,
25946,904013,904013,LAWRENCEVILLE HWY@WHITE BLVD,,,,,,,
25947,904014,904014,ROCKBRIDGE RD@ROWLAND RD,,,,,,,
25948,904015,904015,W MOUNTAIN ST @ RIDGE AVE,,,,,,,
25949,904017,904017,E PONCE DE LEON AVE @ TUGGLE DR,,,,,,,
25950,904018,904018,ROCKBRIDGE RD@ORCHARD DR,,,,,,,
25951,904020,904020,FAIRBURN RD@MARK PL,,,,,,,
25952,904021,904021,FAIRBURN RD @ MARK PL,,,,,,,
25953,904023,904023,DONALD L HOLLOWELL PKY @ AZLEE PL NW,,,,,,,
25954,904024,904024,BURTON RD NW@HOLLIS TER NW,,,,,,,
25955,904026,904026,BURTON RD NW@HEDGEWOOD DR NW,,,,,,,
25956,904029,904029,BURTON RD NW@HEDGEWOOD DR NW,,,,,,,
25957,904030,904030,HIGHTOWER RD NW @ WHITING ST NW,,,,,,,
25958,904031,904031,BURTON RD NW@2746,,,,,,,
25959,904039,904039,FAIRBURN RD NW @ SANDY CREEK DR NW,,,,,,,
25960,904042,904042,BOLTON RD NW@901,,,,,,,
25961,904043,904043,BOLTON RD NW@BOLTON PKY,,,,,,,
25962,904044,904044,BOLTON RD NW@902,,,,,,,
25963,904045,904045,BOLTON RD NW@FAIRBURN RD NW,,,,,,,
25964,904046,904046,FAIRBURN RD NW @ NEPTUNE PL NW,,,,,,,
25965,904054,904054,WASHINGTON ST NW @ OZBURN RD NW,,,,,,,
25966,904055,904055,CRESCENDO DR NW @ LYRIC WAY NW,,,,,,,
25967,904056,904056,CRESCENDO DR NW @ ALLEGRO DR NW,,,,,,,
25968,904057,904057,W PEEK RD NW @ CARON CIR NW,,,,,,,
25969,904058,904058,ALLEGRO DR NW @ SYMPHONY LN NW,,,,,,,
25970,904059,904059,ALLEGRO DR NW @ INDIGO LN NW,,,,,,,
25971,904060,904060,ALLEGRO DR NW@CRESCENDO DR NW,,,,,,,
25972,904061,904061,VALLEY BROOK RD@JUDYLYN DR,,,,,,,
25973,904062,904062,VALLEY BROOK RD@FANTASY LN,,,,,,,
25974,904063,904063,VALLEY BROOK RD@VISTA BROOK DR,,,,,,,
25975,904064,904064,VALLEY BROOK RD@HOLLYWOOD DR,,,,,,,
25976,904065,904065,E PONCE DE LEON AVE @ EXCHANGE AVE,,,,,,,
25977,904066,904066,E PONCE DE LEON AVE @ PALOMA DR,,,,,,,
25978,904067,904067,E PONCE DE LEON AVE @ LAREDO DR,,,,,,,
25979,904068,904068,LAWRENCEVILLE HWY @ WHITE BLVD,,,,,,,
25980,904070,904070,DEKALB INDUSTRIAL WAY @ N DECATUR RD,,,,,,,
25981,904071,904071,N DECATUR RD @ DEKALB INDUSTRIAL WAY,,,,,,,
25982,904073,904073,E PONCE DE LEON AVE @ VALLEY BROOK RD,,,,,,,
25983,904078,904078,DONALD L HOLLOWELL PKY @ AZLEE PL NW,,,,,,,
25984,904082,904082,BURTON RD NW@2736,,,,,,,
25985,904083,904083,BURTON RD NW@2811,,,,,,,
25986,904084,904084,N DRUID HILLS RD @ BLACKSHEAR DR,,,,,,,
25987,904085,904085,N DRUID HILLS RD @ MOORESTOWN CIR,,,,,,,
25988,904086,904086,N DRUID HILLS RD @ SPRING CREEK RD,,,,,,,
25989,904087,904087,N DRUID HILLS RD @ N CROSSING WAY,,,,,,,
25990,904088,904088,N INDIAN CREEK DR @ ROWLAND ST,,,,,,,
25991,904090,904090,N INDIAN CREEK DR @ DEBELLE ST,,,,,,,
25992,904091,904091,N INDIAN CREEK DR @ JAMISON PL,,,,,,,
25993,904092,904092,N INDIAN CREEK DR @ 555,,,,,,,
25994,904093,904093,N INDIAN CREEK DR @ MILLIGAN DR,,,,,,,
25995,904094,904094,N INDIAN CREEK DR @ DIAL DR,,,,,,,
25996,904096,904096,BOLTON RD NW@1020,,,,,,,
25997,904098,904098,BOLTON RD NW@1020,,,,,,,
25998,904100,904100,ROCKBRIDGE RD@CLUB HOUSE DR,,,,,,,
25999,904101,904101,ROCKBRIDGE RD@RAYS RD,,,,,,,
26000,904102,904102,W MOUNTAIN ST @ SEXTON DR,,,,,,,
26001,904103,904103,ROCKBRIDGE RD@ROCKBOROUGH DR,,,,,,,
26002,904104,904104,ROCKBRIDGE RD@SHEPPARD RD,,,,,,,
26003,904105,904105,W MOUNTAIN ST @ RIDGE AVE,,,,,,,
26004,904107,904107,ROCKBRIDGE RD@RIDGE AVE,,,,,,,
26005,904109,904109,COLLIER DR@3114,,,,,,,
26006,904110,904110,COLLIER DR@FAIRBURN RD,,,,,,,
26007,904111,904111,FAIRLANE DR@FAIRLANE CIR,,,,,,,
26008,904112,904112,FAIRLANE DR@3523,,,,,,,
26009,904116,904116,BURTON RD NW @ LINKWOOD RD NW,,,,,,,
26010,904117,904117,BURTON RD NW@HOLLIS TER NW,,,,,,,
26011,904118,904118,BURTON RD NW@2811,,,,,,,
26012,904119,904119,BURTON RD NW@LINKWOOD RD NW,,,,,,,
26013,904121,904121,JOSEPH E BOONE BLVD @ ANDERSON AVE NW,,,,,,,
26014,904131,904131,BOLTON RD NW@950,,,,,,,
26015,904132,904132,MERCURY DR NW@BOLFAIR DR NW,,,,,,,
26016,904133,904133,MERCURY DR NW@873,,,,,,,
26017,904134,904134,MERCURY DR NW@SATURN DR NW,,,,,,,
26018,904142,904142,CLAIRMONT RD @ N DRUID HILLS RD,,,,,,,
26019,904143,904143,N DRUID HILLS RD @ JAMESTOWN RD,,,,,,,
26020,904144,904144,N DRUID HILLS RD @ WILLIVEE DR,,,,,,,
26021,904145,904145,N DRUID HILLS RD @ HILLS DR,,,,,,,
26022,904147,904147,FAIRLANE DR@FEDORA WAY,,,,,,,
26023,904148,904148,FAIRLANE DR@FAIRLOCK LN,,,,,,,
26024,904149,904149,FAIRLANE DR@BOLTON RD,,,,,,,
26025,904150,904150,BOLTON RD@MARTIN LUTHER KING J DR,,,,,,,
26026,904151,904151,FAIRBURN RD @ BONNEVILLE TER,,,,,,,
26027,904155,904155,COLLIER DR NW@HAMILTON E HOLMES DR,,,,,,,
26028,904156,904156,HOLLYWOOD RD NW@829,,,,,,,
26029,904157,904157,HOLLYWOOD RD NW@EUGENIA PL NW,,,,,,,
26030,904158,904158,HOLLYWOOD RD NW@LOUISE PL NW,,,,,,,
26031,904159,904159,DEKALB INDUSTRIAL WAY@DECATUR RD,,,,,,,
26032,904160,904160,DEKALB INDUSTRIAL WAY @ N DECATUR RD,,,,,,,
26033,904162,904162,HAMILTON E HOLMES DR NW @ BAKER RIDGE DR NW,,,,,,,
26034,904163,904163,BAKER RD NW @ HAMILTON E HOLMES DR NW,,,,,,,
26035,904164,904164,E PONCE DE LEON AVE@MCLENDON DR,,,,,,,
26036,904165,904165,E PONCE DE LEON AVE@VERDI WAY,,,,,,,
26037,904167,904167,E PONCE DE LEON AVE@MILAM CIR,,,,,,,
26038,904168,904168,E PONCE DE LEON AVE @ N INDIAN CREEK DR,,,,,,,
26039,904169,904169,E PONCE DE LEON AVE @ JOLLY AVE,,,,,,,
26040,904170,904170,E PONCE DE LEON AVE @ PECAN ST,,,,,,,
